id,ancestor_list,origin_time,score_AVE
9099,[8053],89,0.500000
9100,[8024],89,1.000000
10001,[9026],99,3.000000
10002,[9061],99,5.000000
10003,[9009],99,5.500000
10004,[9045],99,1.500000
10005,[9004],99,2.000000
10006,[9035],99,5.500000
10007,[9009],99,2.000000
10008,[9004],99,2.000000
10009,[9082],99,4.000000
10010,[9100],99,3.000000
10011,[9026],99,5.500000
10012,[9038],99,1.500000
10013,[9026],99,2.500000
10014,[9100],99,3.000000
10015,[9061],99,10.500000
10016,[9004],99,5.500000
10017,[9063],99,3.000000
10018,[9035],99,4.000000
10019,[9009],99,5.500000
10020,[9061],99,4.500000
10021,[9086],99,5.500000
10022,[9026],99,3.500000
10023,[9035],99,4.500000
10024,[9035],99,1.500000
10025,[9086],99,2.500000
10026,[9038],99,2.000000
10027,[9086],99,0.000000
10028,[9100],99,3.500000
10029,[9082],99,6.500000
10030,[9086],99,3.000000
10031,[9086],99,1.500000
10032,[9086],99,3.500000
10033,[9086],99,3.500000
10034,[9045],99,3.500000
10035,[9086],99,3.500000
10036,[9038],99,1.000000
10037,[9086],99,3.500000
10038,[9002],99,5.000000
10039,[9082],99,4.000000
10040,[9015],99,5.500000
10041,[9061],99,2.000000
10042,[9045],99,3.000000
10043,[9086],99,2.500000
10044,[9086],99,1.500000
10045,[9086],99,3.500000
10046,[9086],99,4.000000
10047,[9004],99,3.500000
10048,[9100],99,7.000000
10049,[9086],99,5.000000
10050,[9045],99,1.500000
10051,[9004],99,3.000000
10052,[9002],99,3.000000
10053,[9009],99,3.500000
10054,[9004],99,6.000000
10055,[9045],99,3.500000
10056,[9002],99,2.000000
10057,[9086],99,3.500000
10058,[9086],99,3.500000
10059,[9082],99,4.500000
10060,[9061],99,2.500000
10061,[9045],99,3.000000
10062,[9026],99,3.500000
10063,[9063],99,5.500000
10064,[9082],99,2.500000
10065,[9002],99,5.000000
10066,[9038],99,1.000000
10067,[9026],99,5.500000
10068,[9045],99,4.500000
10069,[9038],99,4.500000
10070,[9045],99,2.000000
10071,[9045],99,5.500000
10072,[9015],99,2.000000
10073,[9035],99,3.500000
10074,[9045],99,2.500000
10075,[9100],99,6.000000
10076,[9045],99,3.000000
10077,[9063],99,6.500000
10078,[9026],99,6.500000
10079,[9038],99,6.000000
10080,[9045],99,3.000000
10081,[9086],99,5.000000
10082,[9035],99,5.000000
10083,[9082],99,8.000000
10084,[9061],99,2.500000
10085,[9086],99,5.500000
10086,[9038],99,4.500000
10087,[9061],99,3.000000
10088,[9061],99,3.000000
10089,[9086],99,0.000000
10090,[9061],99,4.500000
10091,[9004],99,3.500000
10092,[9038],99,4.500000
10093,[9009],99,2.000000
10094,[9045],99,4.000000
10095,[9038],99,3.500000
10096,[9061],99,5.500000
10097,[9061],99,2.500000
10098,[9038],99,2.000000
10099,[9045],99,3.000000
10100,[9100],99,3.500000
11001,[10046],109,4.500000
11002,[10058],109,3.500000
11003,[10005],109,3.500000
11004,[10030],109,4.500000
11005,[10051],109,2.000000
11006,[10038],109,1.000000
11007,[10003],109,6.000000
11008,[10054],109,3.500000
11009,[10051],109,3.500000
11010,[10005],109,2.500000
11011,[10005],109,3.500000
11012,[10046],109,4.000000
11013,[10003],109,1.500000
11014,[10038],109,2.500000
11015,[10051],109,0.000000
11016,[10051],109,3.500000
11017,[10006],109,1.500000
11018,[10051],109,2.500000
11019,[10093],109,5.000000
11020,[10003],109,3.000000
11021,[10005],109,3.500000
11022,[10051],109,2.500000
11023,[10006],109,4.500000
11024,[10030],109,3.500000
11025,[10046],109,3.500000
11026,[10003],109,3.000000
11027,[10010],109,1.000000
11028,[10054],109,4.500000
11029,[10010],109,1.500000
11030,[10010],109,5.000000
11031,[10060],109,6.000000
11032,[10010],109,3.500000
11033,[10010],109,5.500000
11034,[10051],109,3.500000
11035,[10006],109,4.500000
11036,[10038],109,5.000000
11037,[10010],109,2.000000
11038,[10065],109,5.000000
11039,[10010],109,3.500000
11040,[10065],109,5.500000
11041,[10010],109,4.000000
11042,[10051],109,2.000000
11043,[10040],109,3.500000
11044,[10051],109,5.500000
11045,[10054],109,2.000000
11046,[10038],109,4.500000
11047,[10054],109,9.000000
11048,[10051],109,3.000000
11049,[10046],109,2.000000
11050,[10006],109,4.000000
11051,[10038],109,4.000000
11052,[10046],109,0.000000
11053,[10038],109,3.000000
11054,[10049],109,6.000000
11055,[10093],109,3.000000
11056,[10030],109,4.000000
11057,[10007],109,7.000000
11058,[10010],109,4.000000
11059,[10007],109,4.000000
11060,[10006],109,3.500000
11061,[10010],109,5.000000
11062,[10006],109,3.000000
11063,[10010],109,3.000000
11064,[10065],109,2.500000
11065,[10038],109,4.000000
11066,[10030],109,2.000000
11067,[10006],109,7.000000
11068,[10007],109,5.500000
11069,[10044],109,3.500000
11070,[10065],109,4.500000
11071,[10010],109,4.000000
11072,[10006],109,9.000000
11073,[10030],109,3.000000
11074,[10010],109,3.500000
11075,[10006],109,3.000000
11076,[10005],109,1.500000
11077,[10054],109,4.000000
11078,[10065],109,4.500000
11079,[10046],109,3.500000
11080,[10046],109,4.000000
11081,[10006],109,5.500000
11082,[10038],109,3.500000
11083,[10003],109,5.000000
11084,[10046],109,3.500000
11085,[10058],109,6.000000
11086,[10010],109,1.500000
11087,[10046],109,2.500000
11088,[10005],109,4.500000
11089,[10005],109,4.000000
11090,[10038],109,4.000000
11091,[10006],109,4.500000
11092,[10060],109,4.000000
11093,[10010],109,3.000000
11094,[10051],109,1.000000
11095,[10010],109,1.000000
11096,[10005],109,1.500000
11097,[10003],109,1.500000
11098,[10038],109,6.000000
11099,[10007],109,0.000000
11100,[10006],109,3.000000
12001,[11057],119,3.000000
12002,[11062],119,4.500000
12003,[11008],119,2.500000
12004,[11078],119,6.000000
12005,[11057],119,2.500000
12006,[11057],119,4.000000
12007,[11062],119,5.000000
12008,[11057],119,4.000000
12009,[11062],119,4.000000
12010,[11018],119,7.000000
12011,[11078],119,3.500000
12012,[11078],119,3.500000
12013,[11062],119,6.500000
12014,[11008],119,4.500000
12015,[11006],119,4.500000
12016,[11003],119,6.500000
12017,[11003],119,5.500000
12018,[11057],119,4.000000
12019,[11016],119,4.000000
12020,[11078],119,4.000000
12021,[11062],119,8.500000
12022,[11062],119,2.500000
12023,[11062],119,4.000000
12024,[11006],119,3.000000
12025,[11006],119,3.000000
12026,[11066],119,2.000000
12027,[11062],119,2.500000
12028,[11008],119,2.000000
12029,[11078],119,4.000000
12030,[11062],119,2.500000
12031,[11008],119,5.500000
12032,[11066],119,1.500000
12033,[11057],119,6.000000
12034,[11062],119,1.000000
12035,[11062],119,4.500000
12036,[11018],119,3.000000
12037,[11066],119,2.000000
12038,[11072],119,2.000000
12039,[11062],119,3.500000
12040,[11018],119,2.500000
12041,[11066],119,1.000000
12042,[11062],119,1.000000
12043,[11054],119,2.500000
12044,[11003],119,3.500000
12045,[11062],119,1.000000
12046,[11083],119,5.500000
12047,[11062],119,4.000000
12048,[11057],119,3.000000
12049,[11006],119,2.000000
12050,[11003],119,3.500000
12051,[11028],119,5.500000
12052,[11062],119,5.500000
12053,[11062],119,5.500000
12054,[11006],119,4.000000
12055,[11083],119,1.500000
12056,[11062],119,2.500000
12057,[11078],119,1.500000
12058,[11028],119,5.500000
12059,[11083],119,3.000000
12060,[11003],119,6.500000
12061,[11083],119,5.000000
12062,[11066],119,2.500000
12063,[11028],119,5.000000
12064,[11062],119,3.000000
12065,[11062],119,7.000000
12066,[11078],119,4.000000
12067,[11003],119,4.000000
12068,[11008],119,3.500000
12069,[11062],119,4.500000
12070,[11057],119,3.500000
12071,[11003],119,7.500000
12072,[11062],119,4.000000
12073,[11062],119,1.000000
12074,[11057],119,5.500000
12075,[11057],119,5.000000
12076,[11057],119,3.000000
12077,[11006],119,3.500000
12078,[11057],119,7.500000
12079,[11062],119,4.500000
12080,[11057],119,2.500000
12081,[11062],119,3.500000
12082,[11018],119,5.500000
12083,[11006],119,5.000000
12084,[11062],119,1.500000
12085,[11057],119,5.500000
12086,[11006],119,3.000000
12087,[11066],119,2.000000
12088,[11008],119,2.500000
12089,[11066],119,4.000000
12090,[11006],119,4.000000
12091,[11057],119,3.000000
12092,[11062],119,5.000000
12093,[11018],119,2.500000
12094,[11021],119,2.000000
12095,[11057],119,3.500000
12096,[11057],119,2.500000
12097,[11057],119,5.500000
12098,[11062],119,4.500000
12099,[11062],119,8.000000
12100,[11016],119,4.500000
13001,[12039],129,0.000000
13002,[12080],129,6.000000
13003,[12082],129,14.000000
13004,[12080],129,4.500000
13005,[12033],129,3.000000
13006,[12080],129,5.000000
13007,[12050],129,3.000000
13008,[12080],129,3.500000
13009,[12080],129,4.000000
13010,[12080],129,4.500000
13011,[12080],129,6.000000
13012,[12080],129,6.500000
13013,[12080],129,2.000000
13014,[12080],129,3.500000
13015,[12080],129,2.000000
13016,[12033],129,7.000000
13017,[12074],129,3.000000
13018,[12098],129,7.000000
13019,[12074],129,2.500000
13020,[12074],129,3.500000
13021,[12080],129,5.500000
13022,[12039],129,9.500000
13023,[12080],129,3.000000
13024,[12074],129,7.000000
13025,[12080],129,6.000000
13026,[12080],129,4.000000
13027,[12080],129,6.500000
13028,[12050],129,4.500000
13029,[12080],129,3.000000
13030,[12080],129,4.500000
13031,[12080],129,5.000000
13032,[12080],129,6.500000
13033,[12080],129,7.000000
13034,[12080],129,3.500000
13035,[12080],129,1.000000
13036,[12080],129,5.000000
13037,[12080],129,3.000000
13038,[12039],129,3.500000
13039,[12039],129,4.000000
13040,[12080],129,6.500000
13041,[12050],129,4.500000
13042,[12039],129,5.000000
13043,[12080],129,3.000000
13044,[12080],129,4.000000
13045,[12080],129,0.000000
13046,[12099],129,5.500000
13047,[12099],129,4.000000
13048,[12098],129,6.000000
13049,[12080],129,3.000000
13050,[12074],129,4.000000
13051,[12044],129,2.500000
13052,[12033],129,2.500000
13053,[12074],129,1.500000
13054,[12080],129,0.000000
13055,[12080],129,7.000000
13056,[12080],129,4.500000
13057,[12099],129,5.000000
13058,[12080],129,4.000000
13059,[12080],129,4.000000
13060,[12099],129,3.000000
13061,[12080],129,3.000000
13062,[12033],129,3.500000
13063,[12080],129,3.000000
13064,[12098],129,4.500000
13065,[12039],129,6.000000
13066,[12099],129,4.500000
13067,[12080],129,4.500000
13068,[12082],129,7.000000
13069,[12044],129,2.500000
13070,[12099],129,3.500000
13071,[12074],129,1.500000
13072,[12080],129,4.000000
13073,[12080],129,3.000000
13074,[12033],129,6.500000
13075,[12051],129,6.500000
13076,[12082],129,2.000000
13077,[12099],129,3.000000
13078,[12033],129,4.000000
13079,[12039],129,3.000000
13080,[12099],129,3.500000
13081,[12082],129,10.000000
13082,[12039],129,12.500000
13083,[12099],129,4.500000
13084,[12080],129,6.500000
13085,[12033],129,5.000000
13086,[12080],129,4.000000
13087,[12080],129,6.000000
13088,[12080],129,4.500000
13089,[12080],129,4.000000
13090,[12080],129,6.000000
13091,[12080],129,2.000000
13092,[12080],129,3.000000
13093,[12099],129,3.000000
13094,[12098],129,5.500000
13095,[12082],129,2.000000
13096,[12074],129,3.000000
13097,[12080],129,4.500000
13098,[12074],129,1.000000
13099,[12099],129,4.000000
13100,[12098],129,5.000000
14001,[13068],139,9.000000
14002,[13068],139,6.000000
14003,[13067],139,4.500000
14004,[13033],139,7.500000
14005,[13023],139,4.000000
14006,[13023],139,3.500000
14007,[13068],139,5.500000
14008,[13090],139,5.000000
14009,[13067],139,6.000000
14010,[13068],139,1.500000
14011,[13023],139,6.000000
14012,[13003],139,10.000000
14013,[13033],139,5.500000
14014,[13068],139,12.000000
14015,[13051],139,2.000000
14016,[13067],139,2.500000
14017,[13059],139,2.500000
14018,[13082],139,12.500000
14019,[13033],139,5.500000
14020,[13067],139,0.000000
14021,[13033],139,7.500000
14022,[13068],139,6.000000
14023,[13023],139,6.500000
14024,[13023],139,6.500000
14025,[13003],139,4.500000
14026,[13033],139,4.500000
14027,[13010],139,6.500000
14028,[13005],139,0.000000
14029,[13068],139,6.000000
14030,[13033],139,5.000000
14031,[13068],139,3.000000
14032,[13023],139,6.000000
14033,[13067],139,3.500000
14034,[13082],139,6.500000
14035,[13033],139,6.000000
14036,[13068],139,3.000000
14037,[13003],139,1.500000
14038,[13059],139,5.000000
14039,[13033],139,6.500000
14040,[13067],139,5.000000
14041,[13068],139,4.500000
14042,[13068],139,2.000000
14043,[13082],139,7.000000
14044,[13068],139,7.500000
14045,[13033],139,4.500000
14046,[13033],139,5.000000
14047,[13005],139,5.500000
14048,[13023],139,7.000000
14049,[13051],139,1.500000
14050,[13067],139,5.500000
14051,[13068],139,6.500000
14052,[13023],139,3.000000
14053,[13051],139,2.000000
14054,[13023],139,6.000000
14055,[13067],139,4.000000
14056,[13033],139,4.500000
14057,[13068],139,11.000000
14058,[13068],139,0.500000
14059,[13068],139,9.000000
14060,[13033],139,5.000000
14061,[13067],139,5.000000
14062,[13005],139,5.500000
14063,[13023],139,4.500000
14064,[13068],139,4.500000
14065,[13023],139,2.000000
14066,[13059],139,5.500000
14067,[13059],139,2.500000
14068,[13033],139,4.500000
14069,[13005],139,7.500000
14070,[13067],139,6.000000
14071,[13082],139,3.000000
14072,[13068],139,8.000000
14073,[13005],139,5.500000
14074,[13068],139,8.000000
14075,[13067],139,2.500000
14076,[13033],139,3.500000
14077,[13089],139,2.500000
14078,[13068],139,2.000000
14079,[13089],139,3.500000
14080,[13059],139,9.500000
14081,[13067],139,4.500000
14082,[13005],139,5.500000
14083,[13068],139,1.500000
14084,[13068],139,7.500000
14085,[13023],139,3.000000
14086,[13018],139,2.000000
14087,[13090],139,5.500000
14088,[13059],139,8.000000
14089,[13059],139,4.500000
14090,[13082],139,1.500000
14091,[13033],139,5.500000
14092,[13067],139,4.500000
14093,[13068],139,3.500000
14094,[13068],139,10.500000
14095,[13067],139,5.000000
14096,[13033],139,4.000000
14097,[13033],139,4.000000
14098,[13082],139,3.000000
14099,[13010],139,3.500000
14100,[13033],139,5.000000
15001,[14042],149,10.000000
15002,[14088],149,5.500000
15003,[14022],149,3.000000
15004,[14014],149,2.000000
15005,[14075],149,5.000000
15006,[14088],149,5.500000
15007,[14042],149,2.500000
15008,[14088],149,1.500000
15009,[14094],149,7.500000
15010,[14048],149,5.000000
15011,[14014],149,2.500000
15012,[14088],149,0.000000
15013,[14094],149,3.500000
15014,[14094],149,3.000000
15015,[14075],149,3.500000
15016,[14059],149,9.500000
15017,[14099],149,6.500000
15018,[14019],149,4.000000
15019,[14075],149,3.000000
15020,[14035],149,6.000000
15021,[14099],149,3.500000
15022,[14099],149,3.000000
15023,[14059],149,7.000000
15024,[14088],149,6.500000
15025,[14075],149,7.500000
15026,[14088],149,5.000000
15027,[14022],149,5.000000
15028,[14022],149,11.500000
15029,[14035],149,7.000000
15030,[14042],149,4.000000
15031,[14075],149,7.500000
15032,[14088],149,3.500000
15033,[14088],149,2.500000
15034,[14099],149,5.000000
15035,[14019],149,5.000000
15036,[14019],149,3.000000
15037,[14059],149,5.000000
15038,[14099],149,7.000000
15039,[14088],149,4.000000
15040,[14088],149,9.500000
15041,[14059],149,6.500000
15042,[14075],149,1.000000
15043,[14088],149,7.000000
15044,[14094],149,3.000000
15045,[14075],149,4.000000
15046,[14088],149,4.500000
15047,[14088],149,4.000000
15048,[14095],149,5.000000
15049,[14088],149,8.000000
15050,[14075],149,7.000000
15051,[14088],149,8.000000
15052,[14088],149,8.000000
15053,[14019],149,7.000000
15054,[14035],149,6.000000
15055,[14035],149,3.000000
15056,[14088],149,3.000000
15057,[14088],149,0.000000
15058,[14088],149,12.000000
15059,[14075],149,5.000000
15060,[14035],149,6.000000
15061,[14035],149,4.000000
15062,[14094],149,7.000000
15063,[14088],149,2.500000
15064,[14019],149,8.000000
15065,[14099],149,5.500000
15066,[14088],149,1.000000
15067,[14099],149,6.500000
15068,[14042],149,0.500000
15069,[14099],149,5.000000
15070,[14094],149,2.500000
15071,[14075],149,5.500000
15072,[14088],149,0.000000
15073,[14042],149,7.000000
15074,[14094],149,1.000000
15075,[14022],149,8.000000
15076,[14059],149,6.500000
15077,[14035],149,6.500000
15078,[14014],149,6.500000
15079,[14019],149,5.500000
15080,[14014],149,1.000000
15081,[14048],149,5.500000
15082,[14088],149,7.000000
15083,[14011],149,6.500000
15084,[14094],149,0.000000
15085,[14019],149,4.500000
15086,[14088],149,3.000000
15087,[14088],149,4.500000
15088,[14088],149,4.000000
15089,[14011],149,4.500000
15090,[14019],149,4.000000
15091,[14094],149,3.500000
15092,[14019],149,3.500000
15093,[14014],149,9.000000
15094,[14075],149,6.000000
15095,[14075],149,6.000000
15096,[14088],149,7.000000
15097,[14075],149,1.500000
15098,[14048],149,3.500000
15099,[14059],149,11.500000
15100,[14042],149,1.000000
16001,[15040],159,3.000000
16002,[15009],159,4.000000
16003,[15035],159,7.000000
16004,[15034],159,6.000000
16005,[15035],159,4.000000
16006,[15024],159,1.500000
16007,[15035],159,5.500000
16008,[15024],159,5.000000
16009,[15024],159,4.500000
16010,[15028],159,6.000000
16011,[15024],159,6.000000
16012,[15009],159,6.500000
16013,[15024],159,4.500000
16014,[15009],159,1.000000
16015,[15024],159,7.000000
16016,[15009],159,11.500000
16017,[15054],159,5.500000
16018,[15034],159,6.500000
16019,[15028],159,7.500000
16020,[15009],159,6.000000
16021,[15093],159,6.000000
16022,[15040],159,2.000000
16023,[15024],159,5.000000
16024,[15028],159,7.000000
16025,[15024],159,5.000000
16026,[15035],159,6.500000
16027,[15024],159,2.500000
16028,[15028],159,2.500000
16029,[15093],159,6.000000
16030,[15028],159,6.000000
16031,[15024],159,4.500000
16032,[15009],159,2.500000
16033,[15035],159,3.000000
16034,[15034],159,11.500000
16035,[15009],159,11.000000
16036,[15024],159,1.500000
16037,[15035],159,4.000000
16038,[15024],159,1.500000
16039,[15040],159,2.500000
16040,[15015],159,3.000000
16041,[15093],159,3.500000
16042,[15024],159,0.500000
16043,[15009],159,3.500000
16044,[15034],159,2.500000
16045,[15034],159,6.500000
16046,[15028],159,2.000000
16047,[15093],159,5.000000
16048,[15009],159,1.000000
16049,[15024],159,8.000000
16050,[15028],159,1.000000
16051,[15015],159,5.000000
16052,[15028],159,3.000000
16053,[15028],159,3.000000
16054,[15009],159,4.000000
16055,[15034],159,4.000000
16056,[15024],159,3.500000
16057,[15028],159,6.500000
16058,[15009],159,1.500000
16059,[15035],159,3.500000
16060,[15028],159,5.000000
16061,[15028],159,5.000000
16062,[15028],159,4.500000
16063,[15009],159,9.500000
16064,[15054],159,7.500000
16065,[15028],159,6.000000
16066,[15009],159,2.500000
16067,[15093],159,0.500000
16068,[15034],159,4.500000
16069,[15034],159,5.500000
16070,[15094],159,8.000000
16071,[15035],159,3.000000
16072,[15040],159,5.500000
16073,[15024],159,3.000000
16074,[15009],159,5.000000
16075,[15024],159,4.500000
16076,[15028],159,9.000000
16077,[15024],159,1.000000
16078,[15034],159,5.000000
16079,[15024],159,5.000000
16080,[15024],159,4.500000
16081,[15028],159,5.000000
16082,[15028],159,5.500000
16083,[15009],159,3.000000
16084,[15009],159,2.000000
16085,[15034],159,6.500000
16086,[15028],159,3.000000
16087,[15040],159,1.500000
16088,[15028],159,7.500000
16089,[15035],159,6.500000
16090,[15094],159,5.000000
16091,[15093],159,4.500000
16092,[15040],159,1.000000
16093,[15024],159,4.000000
16094,[15054],159,7.500000
16095,[15009],159,6.000000
16096,[15093],159,1.000000
16097,[15035],159,5.000000
16098,[15094],159,3.500000
16099,[15035],159,5.000000
16100,[15024],159,10.500000
17001,[16041],169,10.500000
17002,[16041],169,4.000000
17003,[16078],169,3.500000
17004,[16079],169,7.000000
17005,[16021],169,5.000000
17006,[16081],169,4.000000
17007,[16045],169,3.500000
17008,[16081],169,0.000000
17009,[16078],169,5.500000
17010,[16078],169,3.500000
17011,[16078],169,7.000000
17012,[16041],169,1.000000
17013,[16010],169,5.500000
17014,[16015],169,6.000000
17015,[16082],169,5.500000
17016,[16041],169,5.000000
17017,[16041],169,4.000000
17018,[16038],169,0.500000
17019,[16010],169,3.500000
17020,[16078],169,6.500000
17021,[16082],169,4.500000
17022,[16041],169,8.000000
17023,[16078],169,8.500000
17024,[16097],169,5.000000
17025,[16038],169,3.500000
17026,[16045],169,7.000000
17027,[16079],169,4.500000
17028,[16041],169,2.000000
17029,[16010],169,7.500000
17030,[16097],169,4.500000
17031,[16038],169,3.000000
17032,[16082],169,2.500000
17033,[16078],169,6.000000
17034,[16082],169,3.500000
17035,[16034],169,4.000000
17036,[16057],169,7.000000
17037,[16097],169,5.000000
17038,[16041],169,9.000000
17039,[16038],169,2.000000
17040,[16015],169,5.500000
17041,[16015],169,2.500000
17042,[16082],169,7.000000
17043,[16021],169,8.500000
17044,[16015],169,3.000000
17045,[16078],169,5.000000
17046,[16082],169,2.000000
17047,[16038],169,3.000000
17048,[16082],169,5.500000
17049,[16021],169,1.500000
17050,[16082],169,4.500000
17051,[16041],169,9.500000
17052,[16038],169,1.000000
17053,[16079],169,7.000000
17054,[16081],169,4.000000
17055,[16078],169,7.500000
17056,[16078],169,5.500000
17057,[16015],169,5.500000
17058,[16082],169,6.000000
17059,[16078],169,8.500000
17060,[16041],169,7.000000
17061,[16041],169,12.000000
17062,[16041],169,3.000000
17063,[16023],169,2.500000
17064,[16078],169,3.000000
17065,[16010],169,1.000000
17066,[16082],169,8.500000
17067,[16041],169,1.000000
17068,[16021],169,4.500000
17069,[16041],169,2.000000
17070,[16082],169,3.000000
17071,[16078],169,5.000000
17072,[16078],169,5.000000
17073,[16038],169,7.500000
17074,[16082],169,2.500000
17075,[16015],169,2.000000
17076,[16038],169,5.000000
17077,[16078],169,7.000000
17078,[16023],169,1.500000
17079,[16082],169,2.500000
17080,[16082],169,3.500000
17081,[16082],169,6.500000
17082,[16015],169,4.500000
17083,[16021],169,4.000000
17084,[16079],169,3.500000
17085,[16079],169,8.500000
17086,[16034],169,4.500000
17087,[16079],169,10.500000
17088,[16082],169,5.000000
17089,[16078],169,4.500000
17090,[16010],169,3.000000
17091,[16082],169,0.000000
17092,[16082],169,5.000000
17093,[16082],169,5.000000
17094,[16010],169,6.000000
17095,[16079],169,3.000000
17096,[16079],169,3.500000
17097,[16038],169,3.000000
17098,[16082],169,3.500000
17099,[16082],169,4.000000
17100,[16097],169,3.500000
18001,[17071],179,5.000000
18002,[17014],179,13.500000
18003,[17014],179,2.000000
18004,[17045],179,3.500000
18005,[17054],179,3.000000
18006,[17042],179,8.500000
18007,[17024],179,4.500000
18008,[17071],179,7.500000
18009,[17020],179,4.000000
18010,[17014],179,3.000000
